cod_departamento;cod_municipio;cod_postal;limite
17;174;176027;Mpio. Palestina Y Manizales-Mpio. Santa Rosa De Cabal-Municipio Villamaria-R√Ço (Permanente)
17;174;176028;Municipio Risaralda-Mpio. Santa Rosa De Cabal-M. Palestina Y R√Ço (Permanente)-Municipio Marsella
17;524;176047;Municipio Manizales-Municipio Chinchin√Å-Mpio. Manizales Y Chinchin√Å-V√Ça Arau.-Palesti.-R√Ço Campoalegre
17;524;176048;Municipio Anserma-V√Ça Palestina-R√Ço Campoalegre-M. Manizales Y V√Ça Arauca-Palesti.-Mpio. Risaralda Y Chinchin√Å
17;088;177001;Limite Urbano-Kr 2-Limite Urbano-Limite Urbano
17;088;177007;Mpio. San Jose Y Risaralda-Municipio La Virginia-M. Marsella Y Chinchin√Å-M. San Jose- Viterbo Y Santuario
17;877;177027;Mpio. Bel√Ân De Umbria Y Anserma-Mpio. Santuario Y Belalcazar-M. Risaral.- San Jose Y Belalcazar-Mpio. Apia Y Santuario
17;665;177047;Municipio Risaralda-Municipio Belalcazar-Mpio. Risaralda Y Belalcazar-Municipio Viterbo
17;616;177067;Municipio Anserma-M. San Jose Y V√Ça San Jose-El Libano-Municipio Anserma-Mpio. Anserma Y Viterbo
17;616;177068;V√Ça San Jose-El Libano-Mpio. Chinchin√Å Y Belalcazar-Municipio Palestina-Municipio San Jose
17;042;177087;V√Ça Mistrat√Ì-Anserma-Mpio. Viterbo Y Risaralda-V√Ça Anserma-Risaralda-Mpio. Bel√Ân De Umbria
17;042;177088;Q/Da. El Manzano Y R√Ço (Permanente)-Mpio. Risaralda Y Palestina-Mpio. Neira Y Manizales-V√Ça Anserma-Risaralda
17;042;177089;Mpio. Guatica Y Quinchia-V√Ça Mistrat√Ì-Anserma Y Q. El Manzano-Municipio Neira-Mpio. Bel√Ân De Umbria
17;442;178001;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
17;442;178007;Municipio Caramanta-Mpio. Supia Y La Merced-Municipio Pacora-Municipio Supia
17;777;178027;Municipio Caramanta-V√Ça Riosucio-Marmato-Municipio Marmato-Municipio Riosucio
17;777;178028;V√Ça Riosucio-Marmato-Mpio. Riosucio Y Filadelfia-Municipio La Merced-Municipio Riosucio
17;614;178047;Municipio Supia-Municipio Quinchia-Municipio Filadelfia-V√Ça Gu√Åtica-Supia
17;614;178048;Mpio. Jard√Çn Y Tamesis-V√Ça Riosucio-Supia-Mpio. Supia Y Caramanta-V√Ça Riosucio-Cuchilla La Raya
17;614;178049;Municipio Jard√Çn-Municipio Quinchia-V√Ça Riosucio-Cuchilla La Raya-V√Ça Gu√Åtica-Alto San Vicente
17;614;178057;V√Ça Gu√Åtica-Alto San Vicente-Mpio. Mistrato Y Gu√Åtica-V√Ça Gu√Åtica-Alto San Vicente-Municipio Mistrato
17;272;171020;Kr 11-Kr 1-Cl 11-Cl 1
17;050;171040;Cl 12-Cl 2 S-Limite Urbano-Kr 11
17;013;172020;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
17;513;172040;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
17;388;172060;Cl 22-Limite Urbano-Kr 3-Kr 8
17;433;173020;Limite Urbano-Cl 11-Kr 7-Kr 1
17;444;173040;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
17;541;173060;Limite Urbano-Limite Urbano-Limite Urbano-Kr 11
17;867;174030;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
17;380;175030;Limite Urbano-Cl  31-Rio Magdalena-Limite Urbano
17;174;176020;Limite Urbano-Kr 22-Limite  Urbano-Limite Urbano
17;524;176040;Limite Urbano-Limite Urbano-Limite Urbano-Cl 12
17;877;177020;Kr 8-Kr 2-Limite Urbano-Limite Urbano
17;665;177040;Limite Urbano-Limite Urbano-Limite Urbano-Kr 4
17;616;177060;Cl 20A-Cl 6 S-Kr 0-Kr 8
17;042;177080;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
17;777;178020;Limite Urbano-Limite Urbano-Limite Urbano-Kr 12
17;614;178040;Cl 28-Cl 1-Limite Urbano-Limite Urbano
18;001;180001;Cl 35  Y  Limite Urbano-Q. El Dedo Y Limite Urbano-Q/Brada  La Perdiz-R.Hacha- Q. El Dedo Y L . U.
18;001;180002;B. La Florida Y Limite Urbano-Rio Hacha  Y  Limite Urbano-B. Monserrate Y  Limite Urbano-Q/Brada La Perdiz
18;001;180007;M. Garzon Y M. Guadalupe-Rio Hacha-Rio Bravo Y M. La Monta√Ëita-Rio Hacha Y Via Neiva - Flor.
18;001;180008;Rio Bravo-Rio Hacha-Municipio La Monta√Ëita-Rio Bravo
18;001;180009;Rio Hacha- Via Morelia - Flor.-Municipio Milan-Municipio La Monta√Ëita-Municipio Morelia
18;001;180017;Limite Municipal-Via Morelia - Florencia-Rio Hacha-R√Ço Bodoquero
18;247;181017;Municipio Algeciras-R√Ço Nemal Y Q/Da. La Hidr√Åulica-Municipio Puerto Rico-Municipio El Paujil
18;247;181018;R√Ço Nemal Y Q/Da. La Hidr√Åulica-Municipio El Paujil-V√Ça Pto. Manri.-Magua.-Balso. Y M. Pto. R.-Munici√Ço El Paujil
18;247;181019;Municipio Puerto Rico-Mpio. Cartagena Del Chair√Å-Municipio Puerto Rico-M. El Paujil Y V√Ça P. Manri.-Magua.-Balso
18;256;181037;Mpio. Gigante Y Algeciras-R√Ço Azul Y Q/Da. La Profunda-Municipio El Doncello-Mpio. Garz√Ìn Y La Mona√Ëita
18;256;181038;R√Ço Azul Y Q/Da. La Profunda-Municipio La Monta√Ëita-R√Ço Peneya- V√Ça El Pau.-El Don. Y M. El Don.-Municipio La Monta√Ëita
18;256;181039;Municipio El Doncello-M. La Monta√Ëita Y Carta. Del Chair√Å-Municipio El Doncello-R√Ço Peneya Y V√Ça El Pau.-El Doncello
18;410;181057;Quebrada El Salado-Q/Da. La Mina Y La Ni√Ëa Maria-Municipio El Paujil-Municipio Florencia
18;410;181058;Q/Da. La Mina Y La Ni√Ëa Maria-Mpio. Milan Y Q/Da. La Culebra-V√Ça Mateguadua-Palma Azul-Municipio Mil√Ån
18;410;181059;Municipio El Paujil-Mpio. Solano Y Mil√Ån-Mpio. Cartagena Del Chair√Å-Q. La Culebra Y V√Ça Mategua.-Palma A.
18;410;181067;Municipio Garz√Ìn-Quebrada El Salado-Municipio El Paujil-Municipio Florencia
18;753;182017;Mpio. Tello- Baray√Å Y Uribe-V√Ça P. Rico-San Vi. Del Ca. Y M. P. Rico-M. Uribe Y V√Ça San V. Del Ca.-Perlitas-M. Neiva- Rivera- Algeciras Y Pto. Rico
18;753;182018;V√Ça P. Rico-San V. Del C.-Alto Losada-Mpio. Cartagena Del Chair√Å-M. La Macarena Y R√Ço Yar√Ç-M. P. Rico Y C/Gena. Del Chair√Å
18;753;182019;Municipio La Macarena-Mpio. Cartagena Del Chair√Å-Mpio. Calamar Y Solano-R√Ço Yar√Ç
18;592;182057;Municipio Algeciras-R√Ço Nemal Y Guayas-Mpio. San Vi. Del Cagu√Ån-Municipio El Doncello
18;592;182058;R√Ço Nemal- Guayas Y M. San V. Del Ca.-Mpio. El Doncello Y R√Ço (Permanente)-Mpio. San Vi. Del Cagu√Ån-Municipio El Doncello
18;592;182059;R√Ço (Permanente)-Mpio. Cartagena Del Chair√Å-Mpio. San Vi. Del Cagu√Ån-Mpio. El Doncello Y R√Ço Guayas
18;150;183017;R√Ço Cay Y Mpio. San Vi. Del Cagu√Ån-Municipio Solano-Municipio Solano-R√Ço Caquet√Å
18;150;183018;R√Ço Sunsiya Y Caquet√Å-Municipio Solano-R√Ço Caquet√Å-Municipio Solano
18;150;183019;M. El Paujil- El Doncello Y Pto. Rico-R√Ço Sunsiya-R√Ço Caquet√Å-Mpio. La Monta√Ëita Y Solano
18;150;183027;Municipio Puerto Rico-R√Ço Caquet√Å Y Cay-Mpio. San Vi. Del Cagu√Ån-R√Ço Caquet√Å
18;756;184017;Mpio. Calamar Y Miraflores-M. Miriti-Par√Ån- Pto. S/Der. Y R√Ço Yar√Ç-Mpio. Pacoa Y Pto. Alegria-M. Carta. Del Cahir√Å Y San V. Del Ca.
18;756;184018;Mpio. Carta. Del Chair√Å Y R√Ço Yar√Ç-M. Legui.- P. Alegri- La Cho. Y P. S/Der.-R√Ço Yar√Ç-R√Ço Caquet√Å
18;756;184019;M. La Monta√Ëita- Mil√Ån Y Valparaiso-Municipio Leguizamo-M. C/Gena Del Chaira Y R√Ço Caquet√Å-M. Pto. Guzm√Ån Y Leguizamo
18;479;185017;Municipio Florencia-Quebrada Carnicer√Ças-Municipio Florencia-Mpio. Belen De Los Andaquies
18;479;185018;Quebrada Carnicer√Ças-Municipio Valparaiso-Municipio Mil√Ån-M. Belen De Los A. Y Valparaiso
18;460;185037;Mpio. Florencia Y La Monta√Ëita-Q/Da. Agua Negra- A. Bonita Y R√Ço (Per.)-Municipio La Monta√Ëita-Mpio. Morelia Y Valparaiso
18;460;185038;Q. Agua Negra- Bonita Y R√Ço (Perma.)-Municipio Solano-Municipio La Monta√Ëita-Municipio Valparaiso
18;860;185057;M. Morelia Y Bel√Ân De Los Andaquies-Mpio. Solita Y Q/Da. Agua Negra-Municipio Mil√Ån-Mpio. Curillo Y Albania
18;860;185058;Quebrada Agua Negra-Mpio. Pto. Guzm√Ån Y Solano-Municipio Mil√Ån-M. Solita Y V√Ça Valparaiso-Solita
18;785;185077;Municipio Valparaiso-Mpio. Puerto Guzm√Ån-R√Ço Solita-Municipio Curillo
18;785;185078;Municipio Valparaiso-Mpio. Puerto Guzm√Ån-Municipio Valparaiso-R√Ço Solita
18;094;186017;Mpio. Acevedo Y Suaza-R√Ço Bodoquerito Y Pescado-Mpio. Florencia Y Morelia-Municipio Acevedo
18;094;186018;Mpio. Acevedo Y R√Ço Bodoquerito-Municipio Valparaiso-R√Ço Pescado Y Mpio. Valparaiso-Mpio. San J. De Fragua Y Albania
18;029;186037;Mpio. Belen De Los Andaquies-R√Ço (Permanente)-Mpio. Belen De Los Andaquies-Mpio. San Jose De Fragua
18;029;186038;R√Ço (Permanente)-Municipio Curillo-M. Valparaiso Y Belen De Los Andaquies-M. San J. De Fragua Y Curillo
18;205;186057;Mpio. San J. Del Fragua-Municipio Puerto Guzm√Ån-R√Ço Yurayaco-Municipio Piamonte
18;205;186058;Mpio. San J. Del Fragua-R√Ço Caquet√Å-Municipio Albania-M. San J. Del Fragua Y R√Ço Yurayaco
18;205;186059;Municipio Albania-Municipio Puerto Guzm√Ån-Mpio. Solita Y Valparaiso-M. Pto. Guzm√Ån Y R√Ço (Permanente)
18;610;186077;Mpio. Belen De Los Andaquies-Municipio Curillo-Mpio. Curillo Y Albania-R√Ço Frag√Úita
18;610;186078;M. Acevedo Y Belen De Los Anda.-Municipio Piamonte-R√Ço Frag√Úita-Municipio Piamonte
18;247;181010;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
18;256;181030;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
18;410;181050;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
18;753;182010;Cl 10 Bis-Cl 5 S-Kr 1-Kr 8
18;592;182050;Cl 10-Cl 6 S-Kr 2-Kr 19
18;150;183010;Cl 10-Cl 1-Kr 1-Limite Urbano
18;756;184010;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
18;479;185010;Cl 5-Cl 5 S-Kr 10-Kr 0
18;460;185030;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
18;860;185050;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
18;785;185070;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
18;094;186010;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
18;029;186030;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
18;205;186050;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
18;610;186070;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
19;001;190001;Limite Urbano-Cl 32 N Y  36 N-Limite Urbano-Limite Urbano
19;001;190002;Cl 32 N Y 36 N-Cl 5- Tv 9 N- Cl 7N-Limite Urbano-Limite Urbano
19;001;190003;Tv 9 N Y Cl 7 N-Limite Urbano-Kr 3  Y  Lim. Urb.-Kr  17
19;001;190004;Kr 48A-Kr 8E-Cl 78 N-Cl 24
19;001;190007;Municipio Cajib√Ço-R√Ço Cauca-V√Ça Popay√Ån-La Capilla Y Lim. Urb.-Municipio El Tambo
19;001;190008;Mpio. Cajib√Ço Y Totoro-V√Ça Popay√Ån-Las Piedras-El Hatico-Municipio Totoro-V√Ça Popay√Ån-La Capilla
19;001;190009;V√Ça Las Piedras-El Hatico Y M. Totoro-Municipio Purac√Â-Mpio. Totoro Y Purace-V√Ça El Hatico-Las Piedras-Poblaz√Ìn
19;001;190017;V√Ça Popay√Ån-Las Piedras Y Lim. Urb.-Municipio Purac√Â-Municipio Purac√Â-Mpio. Sotar√Å Y Lim. Urb.
19;001;190018;R√Ço Cauca-Mpio. El Tambo Y Timb√Ço-Limite Urbano-Municipio El Tambo
19;130;190501;Cl 8-Limite Urbano-Kr 0-Kr 7
19;130;190507;Municipio Morales-Municipio El Tambo-V√Ça Dinde-Loma El Diviso-Municipio El Tambo
19;130;190508;V√Ça El Carmelo-Loma El Diviso-Municipio Popay√Ån-V√Ça El Carmelo-Popay√Ån-V√Ça Dinde-Loma El Diviso
19;130;190509;Municipio Morales-V√Ça El Carmelo-La Pedregosa-Municipio Piendam√Ì-V√Ça Dinde-Loma El Diviso
19;130;190517;V√Ça El Carmelo-La Pedre. Y M. Pien.-M. Popay√Ån Y Totoro-V√Ça Cajib√Ço-La Venta-V√Ça El Carmelo-Popay√Ån
19;130;190518;Municipio Piendam√Ì-Municipio Totoro-Mpio. Silvia Y Totoro-V√Ça Cajib√Ço-La Venta
19;548;190537;V√Ça Tunja-Usenda  Por El Norte-Municipio Cajib√Ço-Municipio Silvia-V√Ça Tunja-Piendamo Y Lim. Urb.
19;548;190538;V√Ça Morales-Mondomo-V√Ça Piendamo-Caldono-Municipio Caldono-M. Morales Y V√Ça Pienda.-Morales
19;548;190539;Municipio Caldono-V√Ça Morales-Mondomo-Municipio Caldono-Municipio Morales
19;548;190547;Municipio Morales-M. Cajib√Ço- R√Ço (Per.) Y V√Ça Mora.-Cajib√Ço-V√Ça Piendamo-Morales-Municipio Cajib√Ço
19;548;190548;R√Ço (Permanente)-Municipio Cajib√Ço-V√Ça Morales-Cajib√Ço-Municipio Cajib√Ço
19;473;190557;M. Suarez- B. Aires Y Caldono-Municipio Piendam√Ì-Municipio Piendam√Ì-V√Ça Morales-Embalse De Salvajina
19;473;190558;Municipio Suarez-M. Cajib√Ço Y Piendam√Ì-V√Ça Morales-Embalse De Salvajina-Loma El Diviso Y Relieve Monta√Ëoso
19;473;190559;R√Ço Inguito Y Mpio. Suarez-Municipio Cajib√Ço-Loma El Diviso Y Relieve Mon.-Mpio. L√Ìpez Y El Tambo
19;473;190567;Municipio Suarez-R√Ço Inguito-Municipio Suarez-Municipio L√Ìpez
19;780;190587;V√Ça La Betulia-Su√Årez-San Ignacio-Municipio Morales-M. B. Aires Y Morales-V√Ça La Betulia-Loma El Diviso
19;780;190588;V√Ça Su√Årez-Bellavista-Municipio Morales-V√Ça La Betulia-Loma El Diviso-Municipio Morales
19;780;190589;Municipio Buenos Aires-V√Ça Su√Årez-Bellavista-V√Ça Su√Årez-El Ceral-Municipio L√Ìpez
19;780;190597;Municipio Buenos Aires-V√Ça La Betulia-San Ignacio-Municipio Buenos Aires-V√Ça Su√Årez-El Ceral
19;110;191001;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
19;110;191007;Municipio Jamund√Ç-Municipio Suarez-R√Ço Marilopez-M. Lopez Y Buenaventura
19;110;191008;Municipio Jamund√Ç-V√Ça San Antonio-B. Aires Y R√Ço Cauca-Mpio. Santander De Quilichao-R√Ço Marilopez
19;110;191009;V√Ça San Antonio-B. Aires Y R√Ço Cauca-R√Ço Teta-Mpio. S/Der. De Quilichao-R√Ço Suarez
19;110;191017;R√Çoteta-M. Morales- Caldono Y S/Der. De Qui.-M. S/Der. De Quilichao-Municipio Suarez
19;698;191037;Municipio Jamund√Ç-V√Ça S. De Quilichao-B. Aires-V√Ça S. De Quilichao-Villapaz-Municipio Buenos Aires
19;698;191038;V√Ça S. De Quilichao-B. Aires-R√Ço (Permanente)-V√Ça S. De Quilichao-Mondomo-Municipio Buenos Aires
19;698;191039;M. B. Aires Y R√Ço (Permanente)-Municipio Caldono-V√Ça S. De Quilichao-Mondomo-Municipio Buenos Aires
19;698;191047;V√Ça Dominguillo-San Pedro-Municipio Caldono-V√Ça S. De Qui.-S. Pedro-El Turco-V√Ça S. De Quilichao-Mondomo
19;698;191048;V√Ça Domingui.-Palomera Y M. Caloto-Municipio Caldono-Municipio Jambal√Ì-V√Ça Dominguillo-El Turco
19;698;191049;M. Jamund√Ç Y Villa Rica-V√Ça S. De Quilichao-Palomera-Municipio Caloto-V√Ça S. De Quilichao-Villapaz
19;845;191067;M. Jamund√Ç Y Pto. Tejada-Mpio. S. De Quilichao-Municipio Caloto-Municipio Jamund√Ç
19;142;191077;V√Ça S/Der. De Quilichao-Natala-M. S. De Quilichao Y Jambal√Ì-M. Jambal√Ì Y Torib√Ço-Mpio. S. De Quilichao
19;142;191078;V√Ça El Tetillo-El Crucero-V√Ça S. De Quilichao-Natala-Mpio. Corinto Y Torib√Ço-Mpio. S. De Quilichao
19;142;191079;V√Ça Villa Rica-El Chamizo Y M. V. Rica-V√Ça Guachen√Â-El Crucero-V√Ça Guachen√Â-Pto. Tejada-M. Villa Rica Y S. De Quilichao
19;300;191087;V√Ça Villa Rica-Padilla-V√Ça Guachen√Â-El Tetillo-Municipio Padilla-V√Ça Guachen√Â-Pto. Tejada
19;142;191088;Municipio Puerto Tejada-V√Ça Villa Rica-Padilla-Municipio Padilla-Municipio Villa Rica
19;573;191501;Cl 29B-Cl 2-Kr 4B-Kr 29
19;573;191507;Mpio. Cali Y Candelaria-Municipio Caloto-Mpio. Miranda Y Padilla-M. Cali- Jamund√Ç Y Villa Rica
19;455;191527;Municipio Florida-M. Padilla Y R√Ço Las Ca√Ëas-Municipio Florida-Mpio. Puerto Tejada
19;455;191528;R√Ço Las Ca√Ëas-Mpio. Padilla Y Corinto-Municipio Florida-R√Ço (Permanen.) Y M. Padilla
19;455;191529;Municipio Florida-Mpio. Corinto Y Planadas-M. R√Çoblanco Y Planadas-Municipio Corinto
19;513;191547;Municipio Miranda-Municipio Caloto-Municipio Corinto-M. Pto. Tejada Y Caloto
19;212;191567;Municipio Miranda-Mpio. Caloto Y Torib√Ço-V√Ça Miranda-Torib√Ço-Mpio. Padilla Y Caloto
19;212;191568;Municipio Miranda-Municipio Torib√Ço-Cordillera Central-V√Ça Miranda-Torib√Ço
19;212;191569;Municipio Miranda-Municipio Torib√Ço-Mpio. Planadas Y Torib√Ço-Cordillera Central
19;821;192001;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
19;821;192007;Municipio Corinto-R√Ço Palo-R√Ço (Permanente)-Municipio Caloto
19;821;192008;R√Ço Palo Y (Permanente)-Municipio P√Åez-Mpio. Planadas Y P√Åez-R√Ço Rencenillo- Isabelilla Y (Permanente)
19;821;192009;Municipio Caloto-Municipio Jambal√Ì-R√Ço Rence.- Isabelilla Y (Perma.)-Municipio Jambal√Ì
19;364;192027;Municipio Caloto-Municipio Silvia-R√Ço Jambal√Ì-M. Caloto- S. De Quilichao Y Caldono
19;364;192028;Municipio Torib√Ço-Q/Da. Zumbico Y Relieve Mon.-Municipio P√Åez-R√Ço Jambal√Ì
19;364;192029;Q/Da. Zumbico Y Relieve Mon.-Municipio Silvia-Municipio P√Åez-R√Ço Jambal√Ì
19;137;192047;M. Santander De Quilichao-R√Ço Oejas- Pioy√Å Y V√Ça Caldo.-Pioy√Å-Municipio Jambal√Ì-R√Ço Ovejas
19;137;192048;M. B. Aires Y S/Der. De Quilichao-V√Ça Caldono-Ca√Ëadulce-R√Ço Ovejas-Municipio Piendam√Ì
19;137;192049;V√Ça Caldono-Ca√Ëadulce-Mpio. Silvia Y Piendamo-Municipio Silvia-Municipio Piendam√Ì
19;137;192057;V√Ça Caldono-Pioy√Å Y R√Ço Pioya-Municipio Silvia-M. Silvia Y R√Ço Pioy√Å-R√Ço Ovejas
19;743;192077;V√Ça Silvia-Caldono-V√Ça Silvia-Piendam√Ì-V√Ça Silvia.Caldono-Municipio Piendam√Ì
19;743;192078;Mpio. Caldono Y Jambal√Ì-V√Ça Caldono-Silvia-Pueblecito-V√Ça Silvia-Jambal√Ì-Municipio Caldono
19;743;192079;Mpio. Jambal√Ì Y P√Åez-Municipio Totor√Ì-Mpio. Inz√Å Y P√Åez-V√Ça Jamba.-Puebleci.-Gabriel L√Ìpez
19;743;192087;V√Ça Piendamo-Silvia-Pueblecito-Municipio Totor√Ì-V√Ça Pueblecito-Gabriel L√Ìpez-M. Pienda.- Cajib√Ço Y Totor√Ì
19;517;192501;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
19;517;192507;Municipio Torib√Ço-Muinicipio Inz√Å-V√Ça Taravira-Caloto-Mpio. Jambal√Ì Y Silvia
19;517;192508;Mpio. Torib√Ço Y Planadas-R√Ço Simbola Y (Permanente)-Municipio Iquira-V√Ça T√Ìez-Caloto Y R√Ço P√Åez
19;517;192509;Municipio Iquira-Q/Da. El Salado Y Barbacoas-Mpio. Iquira Y Nataga-R√Ço Simbola Y (Permanente)
19;517;192517;R√Ço P√Åez Y Q/Da. El Salado-M. Inz√Å Y V√Ça La Ceja-Villa Rodriguez-V√Ça P√Åez - La Ceja-Municipio Inz√Å
19;517;192518;Q/Da. Barbaco. Y V√Ça La Ceja-Villa Ro.-Mpio. La Plata Y Paicol-Municipio Nataga-Mpio. Inz√Å Y La Plata
19;355;192531;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
19;355;192537;Municipio P√Åez-M. La Plata Y R√Ço (Permanente)-Mpio. La Plata Y Paez-V√Ça Pedregal-Sta. Teresa
19;355;192538;V√Ça P√Åez - Inz√Å-Relieve Monta√Ëoso-V√Ça Pedregal-Sta. Teresa-V√Ça Inz√Å-Totor√Ì
19;355;192539;Municipio P√Åez-R√Ço Malvasa Y V√Ça Inz√Å-P√Åez-Municipio P√Åez-M. P√Åez Y R√Ço Malvasa
19;355;192547;R√Ço Malvasa-V√Ça Inz√Å-Totor√Ì-V√Ça Inz√Å-Totor√Ì-Mpio. Silvia Y Totor√Ì
19;355;192548;M. Totor√Ì Y V√Ça Inz√Å-Totor√Ì-M. Purac√Â Y La Plata-R√Ço (Permanente)-Municipio Totor√Ì
19;824;192577;Municipio Silvia-Municipio Inz√Å-Municipio Inz√Å-V√Ça Portachuelo-Gabriel L√Ìpez
19;824;192578;Mpio. Cajib√Ço Y Silvia-V√Ça Popay√Ån-Totor√Ì-Municipio Silvia-Mpio. Popay√Ån Y Cajib√Ço
19;824;192579;V√Ça Popay√Ån-Totor√Ì-Portachuelo-Municipio Purac√Â-Municipio Inz√Å-Municipio Popay√Ån
19;585;193001;Limite Urbano-Limite Urbano-Limite Urbano-Limite Urbano
19;585;193007;Quebrada Anambio-Municipio San Agust√Çn-Municipio Isnos-Mpio. Sotar√Å Y Popay√Ån
19;585;193008;Mpio. Popay√Ån Y Totor√Ì-M. Isnos Y Saladoblanco-Cerro De Pan De Azucar Y R√Ço (Per.)-Quebrada Anambio
19;585;193009;Municipio Inz√Å-Municipio La Argentina-Municipio La Plata-Cerro De Pan De Azucar Y R√Ço (Per.)
19;760;193501;Kr 4-Kr 1 S-Cl 22K-Limite Urbano
19;760;193507;Municipio Popay√Ån-R√Ço (Permanente)-Municipio Purac√Â-Mpio. Timb√Ço Y Rosas
19;760;193508;R√Ço (Permanente)-Municipio La Vega-Municipio San Agust√Çn-Mpio. La Sierra Y La Vega
19;807;193527;V√Ça Timb√Ço-Popay√Ån-Municipio Sotar√Å-Municipio Sotar√Å-V√Ça Popay√Ån-Timb√Ço-Rosas
19;807;193528;Municipio Popay√Ån-V√Ça Popay√Ån-Urubamba-Municipio Sotar√Å-Municipio El Tambo
19;807;193529;Municipio El Tambo-V√Ça Timb√Ço-Cuato Esquinas-V√Ça Popay√Ån-Rosas-Municipio El Tambo
19;807;193537;V√Ça Timb√Ço-Cuatro Esquinas-Mpio. Rosas Y El Tambo-V√Ça Popay√Ån-Rosas-Municipio El Tambo
19;622;193557;Municipio Sotar√Å-Municipio La Sierra-Municipio Sotar√Å-V√Ça Timb√Ço-Pat√Ça
19;622;193558;Mpio. El Tambo Y Timb√Ço-Municipio La Sierra-V√Ça Timb√Ço-Pat√Ça-Municipio El Tambo
19;256;193577;Municipio Cajib√Ço-V√Ça El Hato-Pandiguando-M- Popay√Ån Y Timb√Ço-V√Ça Pandiguando-La Romelia
19;256;193578;V√Ça El Hato- La Paloma-Mpio. Pat√Ça Y La Sierra-Mpio. Rosas Y Timb√Ço-M. Pat√Ça Y V√Ça El Tam.-La Paloma
19;256;193579;R√Ço San Joaqu√Çn-Municipio Pat√Ça-V√Ça La Paloma-La Romelia-R√Ço Huisito Y Tope
19;256;193587;Mpio. Lopez Y Morales-R√Ço San Joaqu√Çn-R√Ço San Joaqu√Çn-R√Ço Micay Y (Permanente)
19;256;193588;Municipio Lopez-R√Ço (Permanente)-R√Ço (Permanente)-Municipio Lopez
19;256;193589;R√Ço Micay-R√Ço San Juan De Micay Y (Permanen.)-R√Ço Micay-Mpio. Lopez Y Timbiqu√Ç
19;256;193597;R√Ço San J. De Micay Y (Permanente)-Municipio Argelia-R√Ço Huisoto Y Tope-M. Timbiqu√Ç Y Argelia
19;392;194001;Cl 11-Cl 1-Kr 1-Kr 6
19;392;194007;Municipio Rosas-Mpio. La Vega Y Sotar√Å-Municipio Sotar√Å-V√Ça Rosas - La Vega
19;392;194008;Mpio. El Tambo Y Rosas-Municipio La Vega-V√Ça Rosas - La Vega-Municipio Pat√Ça
19;397;194027;Municipio La Sierra-V√Ça La Vega-Piedrasentada-V√Ça La Vega-La Sierra-Municipio Sucre
19;397;194028;Municipio La Sierra-Relieve Monta√Ëoso-Municipio Sotar√Å-V√Ça La Vega-La Sierra Y R√Ço Putis
19;397;194029;Municipio Sotar√Å-Municipio San Sebasti√Ån-Municipio San Agust√Çn-V√Ça La Vega-Guachicono
19;397;194037;V√Ça La Vega-La Sierra Y Relieve M.-M. Almaguer Y San Sebasti√Ån-V√Ça La Vega-Guachicono-V√Ça Almaguer-La Sierra
19;397;194038;V√Ça La Vega-Piedrasentada-Municipio Almaguer-V√Ça Almaguer-La Sierra-Municipio Sucre
19;785;194067;M. Pat√Ça Y La Sierra-V√Ça Pat√Ça-La Vega-Municipio La Vega-Mpio. Bol√Çvar Y Pat√Ça
19;785;194068;V√Ça Pat√Ça-La Vega-Municipio Bol√Çvar-Municipio La Vega-Municipio Bol√Çvar
19;022;194087;Mpio. Sucre Y La Vega-Municipio Bol√Çvar-M. La Vega Y V√Ça La Vega-Bol√Çvar-Municipio Bol√Çvar
